call_id,leader,leader_url,members
1762412022.5473169,1758865840.11090096,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1758865840.11090096.wav,"['1750236320.2866600', '1760085071.21904591', '1750483553.4580013', '1743159621.74853852', '1756172613.22884733', '1760942271.1196890', '1758865840.11090096', '1749031638.30943794', '1755675200.19230557', '1759991019.20724139', '1761129471.3518687', '1754299155.8056322', '1758791733.10524231', '1753684394.3818438', '1750934264.7773881', '1762412022.5473169', '1745922538.12811878', '1755661100.19003369', '1753669966.3590486', '1759210072.14296519']"
1762412095.5475042,1756454918.1207262,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1756454918.1207262.wav,"['1758350957.6532692', '1757385478.985072', '1756114360.22683958', '1758612509.8771178', '1758091302.4200015', '1756454918.1207262', '1756087657.22204779', '1756890597.4094781', '1758593286.8408759', '1758963879.12072731', '1758425128.7025397', '1759128429.13579559', '1756372094.579808', '1756272941.23775944', '1758431352.7095543', '1756282809.23950477', '1758276798.6061136', '1756365229.441748', '1757488645.2040854', '1761111246.3097203']"
1762411592.5463271,1759974310.20318057,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1759974310.20318057.wav,"['1759974310.20318057', '1749721015.35745878', '1744685216.5582722', '1756368432.505769', '1757474579.1807083', '1758684948.9323479', '1758512111.7709873', '1760081613.21809958', '1757666389.553173', '1759820252.19120953', '1747645363.22514653', '1746429465.15044170', '1749783927.36037335', '1751878468.3465788', '1762411592.5463271', '1753515925.2730649', '1758014415.3588621', '1750145248.2150591', '1755585128.18402349', '1760434243.63352']"
1762411166.5452720,1752647436.9311980,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1752647436.9311980.wav,"['1747363031.20679321', '1760345617.2374192', '1741244547.64161896', '1752647436.9311980', '1752477701.7970980', '1756715532.2766284', '1760164039.482924', '1760429853.3241164', '1760346047.2385027', '1760611428.2184388', '1747982382.24852692', '1757667362.571411', '1758179042.5016702', '1761297669.5306425', '1761545431.7375069', '1760149373.166869', '1758523138.7897966', '1760495211.445553', '1761012089.1806182', '1761729604.9583126']"
1762411481.5460692,1761207638.4295668,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761207638.4295668.wav,"['1761207638.4295668', '1736393941.40118236', '1740212198.58170596', '1736750236.42239383', '1735893185.37231223', '1760099537.22173421', '1739597731.54980668', '1740209373.58141967', '1760758842.3470410', '1736151214.38598530', '1760322130.1850443', '1735797819.36562227', '1761120270.3320943', '1738805424.50454886', '1758598321.8532148', '1739086561.52325134', '1738742832.50276879', '1737458211.46130745', '1737430514.45836533', '1737789998.47633028']"
1762411190.5453418,1758536095.8181210,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1758536095.8181210.wav,"['1761039732.2506460', '1762411190.5453418', '1752038953.4636477', '1761887543.315429', '1759140150.13823110', '1758536095.8181210', '1760618127.2266601', '1751889930.3607681', '1761015476.1914192', '1758090271.4180141', '1759373461.15523764', '1760941278.1171457', '1758788199.10442152', '1760698281.3130274', '1761826977.10661186', '1760522063.1121094', '1759217995.14455791', '1760685853.2857245', '1761528421.6985752', '1761450013.6475532']"
1762411142.5452204,1751889930.3607681,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1751889930.3607681.wav,"['1761039732.2506460', '1752038953.4636477', '1761887543.315429', '1762411142.5452204', '1759140150.13823110', '1758536095.8181210', '1760618127.2266601', '1751889930.3607681', '1761015476.1914192', '1758090271.4180141', '1759373461.15523764', '1760941278.1171457', '1758788199.10442152', '1760698281.3130274', '1761826977.10661186', '1760522063.1121094', '1759217995.14455791', '1760685853.2857245', '1761528421.6985752', '1761450013.6475532']"
1762409727.5420217,1758620834.8944390,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1758620834.8944390.wav,"['1758620834.8944390', '1762409727.5420217', '1758269232.5915049', '1761036973.2439370', '1760259565.1513403', '1758617338.8877242', '1759993637.20789639']"
1762408018.5383535,1757746311.1118868,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1757746311.1118868.wav,"['1757144625.6046075', '1757746311.1118868', '1762408018.5383535', '1757919838.2463317', '1760513014.884737']"
1762407447.5372366,1751507459.705028,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1751507459.705028.wav,"['1751507459.705028', '1761912042.734946', '1750495986.4755297', '1761961399.827763', '1760322083.1848897', '1752546728.8398342', '1761186792.3811740', '1761462051.6639907']"
1762406994.5363751,1751507459.705028,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1751507459.705028.wav,"['1751507459.705028', '1761912042.734946', '1750495986.4755297', '1761961399.827763', '1760322083.1848897', '1752546728.8398342', '1761186792.3811740', '1761462051.6639907']"
1762407075.5365261,1761547232.7416753,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761547232.7416753.wav,"['1761547232.7416753', '1762407075.5365261', '1762245162.3738695', '1761358444.5617914', '1761542967.7323434']"
1762406834.5360797,1761207638.4295668,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761207638.4295668.wav,"['1761207638.4295668', '1736393941.40118236', '1740212198.58170596', '1736750236.42239383', '1735893185.37231223', '1760099537.22173421', '1739597731.54980668', '1740209373.58141967', '1760758842.3470410', '1736151214.38598530', '1760322130.1850443', '1735797819.36562227', '1761120270.3320943', '1738805424.50454886', '1758598321.8532148', '1739086561.52325134', '1738742832.50276879', '1737458211.46130745', '1737430514.45836533', '1737789998.47633028']"
1762402040.5282217,1760345758.2377235,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760345758.2377235.wav,"['1760527160.1216004', '1741858305.67429487', '1760237651.1120440', '1760779666.3843404', '1760085636.21919509', '1760784593.3912986', '1743046571.74073963', '1760345758.2377235', '1743504221.76368342', '1749778929.35931746', '1749176897.31724255', '1760082903.21847486', '1741757234.66762487', '1744967606.7445468', '1760847113.230055', '1760510565.819905', '1742894566.73358542', '1761994537.1464685', '1749887391.408103']"
1762400984.5260756,1741677070.66341877,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1741677070.66341877.wav,"['1742528387.71196616', '1738739444.50234260', '1746587456.15863437', '1749283763.32575056', '1739437362.54284192', '1760693731.3046301', '1752571549.8815138', '1757673344.668682', '1759046597.12831100', '1744856845.6647278', '1743068936.74333954', '1758789105.10464151', '1750410020.4187204', '1760925608.795753', '1739432946.54230266', '1757584082.2962754', '1753694158.4005478', '1761300886.5372225', '1741677070.66341877']"
1762400618.5251566,1761818591.10552728,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761818591.10552728.wav,"['1746581907.15770471', '1761818591.10552728', '1742354886.69985588', '1757060783.5427743', '1761893250.417072', '1757900084.2080552', '1758872911.11248066', '1758178051.4997773', '1761371312.5840581', '1758782064.10299424', '1757575074.2789356', '1757568607.2669678', '1736152093.38611638', '1761037183.2445504', '1761965109.908759', '1740650810.60634699', '1743840105.1022900', '1742787615.72612405', '1743842799.1046425']"
1762400213.5241205,1762400213.5241205,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1762400213.5241205.wav,"['1762400213.5241205', '1760428154.3200346', '1757932576.2737345', '1762240123.3612499']"
1762399945.5235061,1744694886.5697244,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1744694886.5697244.wav,"['1744694886.5697244', '1754018054.6034282', '1745226404.8713071', '1761615139.7945926', '1741573618.65661751', '1752042071.4683665', '1748239552.26287622', '1753940438.5586922']"
1762398716.5201842,1760431040.3266879,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760431040.3266879.wav,"['1760431040.3266879', '1758179924.5035549', '1755240618.15738797', '1758705288.9695538', '1756198479.23308800', '1756087045.22190890', '1758783126.10323613', '1755249195.15903811', '1758621173.8950526']"
1762398653.5200210,1761552265.7547919,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761552265.7547919.wav,"['1761120614.3329787', '1760522740.1137220', '1759888280.19520034', '1760583037.1518519', '1759989797.20693656', '1761552265.7547919']"
1762398907.5207194,1761207638.4295668,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761207638.4295668.wav,"['1761207638.4295668', '1736393941.40118236', '1740212198.58170596', '1735893185.37231223', '1760099537.22173421', '1739597731.54980668', '1740209373.58141967', '1736151214.38598530', '1760322130.1850443', '1735797819.36562227', '1740386300.59004417', '1761120270.3320943', '1738805424.50454886', '1758598321.8532148', '1739086561.52325134', '1738742832.50276879', '1737458211.46130745', '1737430514.45836533', '1737789998.47633028']"
1762398596.5198800,1760949243.1390463,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760949243.1390463.wav,"['1761796760.10103509', '1760949243.1390463', '1761014533.1882522', '1761205698.4245548']"
1762398251.5189484,1761545846.7385034,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761545846.7385034.wav,"['1761545846.7385034', '1760336168.2144115', '1760152259.251907', '1761641637.8581529', '1760511018.831433', '1761210356.4356799', '1761034111.2363171', '1760409854.2811270']"
1762397477.5167206,1739697620.55483841,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1739697620.55483841.wav,"['1745543270.10383608', '1747110841.19063580', '1739697620.55483841', '1761291474.5163098', '1740639377.60475975', '1741249674.64234071', '1745719443.11341115', '1741743328.66589642', '1745560410.10605139', '1741858478.67431532', '1761795632.10081150', '1761619379.8069578', '1736847468.42834151', '1737883192.48038592', '1758518696.7809782', '1741672460.66285400', '1741173372.63833669', '1739696539.55472880', '1739416955.54060037', '1740452531.59275347']"
1762397213.5159464,1750837262.7049542,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1750837262.7049542.wav,"['1748856257.29805536', '1757901166.2107146', '1750837262.7049542', '1744711168.5916052', '1743065564.74292285', '1761271950.4720899', '1757060829.5428716']"
1762395830.5120393,1762395830.5120393,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1762395830.5120393.wav,"['1761039732.2506460', '1752038953.4636477', '1761887543.315429', '1762395830.5120393', '1759140150.13823110', '1758536095.8181210', '1760618127.2266601', '1751889930.3607681', '1761015476.1914192', '1758090271.4180141', '1759373461.15523764', '1760941278.1171457', '1758788199.10442152', '1760698281.3130274', '1761826977.10661186', '1760522063.1121094', '1759217995.14455791', '1760685853.2857245', '1761528421.6985752', '1761450013.6475532']"
1762394029.5068430,1760530813.1263508,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760530813.1263508.wav,"['1762394029.5068430', '1759196697.14031571', '1751017815.8333086', '1760530813.1263508', '1754542068.9929623', '1751512611.812525', '1752218249.6195243', '1753957172.5822884', '1761999665.1510469', '1753580486.2978467']"
1762394274.5075052,1761210022.4349517,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761210022.4349517.wav,"['1761210022.4349517', '1755228181.15561654', '1760773944.3731700', '1752648214.9327331', '1756454326.1196691', '1762394274.5075052']"
1762391759.5011557,1745543270.10383608,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1745543270.10383608.wav,"['1745543270.10383608', '1747110841.19063580', '1739697620.55483841', '1761291474.5163098', '1757933372.2750816', '1740639377.60475975', '1741249674.64234071', '1745719443.11341115', '1741743328.66589642', '1741858478.67431532', '1761795632.10081150', '1761619379.8069578', '1736847468.42834151', '1737883192.48038592', '1758518696.7809782', '1741672460.66285400', '1741173372.63833669', '1739696539.55472880', '1739416955.54060037', '1740452531.59275347']"
1762344804.4935344,1760755395.3392515,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760755395.3392515.wav,"['1759906798.19890929', '1761986043.1321614', '1760755395.3392515', '1761906484.670373', '1761558378.7698476', '1761553522.7579412', '1760596876.1806003', '1761741127.9779208', '1760950283.1418742', '1759919526.20140045']"
1762343630.4921703,1761888439.329368,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761888439.329368.wav,"['1761383237.6069890', '1754049034.6425144', '1755755782.19865278', '1745147623.8277610', '1757491023.2096536', '1753340533.1399228', '1755333176.16500893', '1747721771.22964211', '1750301702.3185760', '1745039725.7716872', '1761888439.329368', '1758269617.5924077', '1757154048.6184797', '1750401335.4033734', '1752146299.5667016', '1756092847.22321801', '1745830879.12197842', '1761726603.9512866', '1754385869.8724349']"
1762342222.4902789,1753247869.606738,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1753247869.606738.wav,"['1753247869.606738', '1762342222.4902789', '1753161541.13252563', '1757569331.2681145', '1761559576.7726296', '1752132255.5437579', '1751189298.9398839']"
1762341432.4888714,1752038953.4636477,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1752038953.4636477.wav,"['1761039732.2506460', '1752038953.4636477', '1761887543.315429', '1759140150.13823110', '1758536095.8181210', '1760618127.2266601', '1751889930.3607681', '1761015476.1914192', '1758090271.4180141', '1759373461.15523764', '1760941278.1171457', '1758788199.10442152', '1760698281.3130274', '1762341432.4888714', '1761826977.10661186', '1760522063.1121094', '1759217995.14455791', '1760685853.2857245', '1761528421.6985752', '1761450013.6475532']"
1762341356.4887457,1761015476.1914192,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761015476.1914192.wav,"['1761039732.2506460', '1752038953.4636477', '1761887543.315429', '1759140150.13823110', '1758536095.8181210', '1760618127.2266601', '1751889930.3607681', '1761015476.1914192', '1758090271.4180141', '1759373461.15523764', '1760941278.1171457', '1758788199.10442152', '1760698281.3130274', '1761826977.10661186', '1760522063.1121094', '1759217995.14455791', '1760685853.2857245', '1761528421.6985752', '1762341356.4887457', '1761450013.6475532']"
1762341049.4881626,1760755395.3392515,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760755395.3392515.wav,"['1759906798.19890929', '1761986043.1321614', '1760755395.3392515', '1761906484.670373', '1761558378.7698476', '1761553522.7579412', '1760596876.1806003', '1761741127.9779208', '1760950283.1418742', '1759919526.20140045', '1762341049.4881626']"
1762340027.4864774,1752310363.6898653,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1752310363.6898653.wav,"['1747882211.24072763', '1745569960.10742012', '1752310363.6898653', '1749779203.35937252', '1755065403.14198472', '1751678587.1956469', '1747619343.22090140', '1746757407.16925681', '1751356446.10417301', '1744770714.6132586', '1754211440.7395638', '1749609022.34675598', '1752838145.11067254', '1747384581.20981594', '1744773540.6188326', '1743404430.75796323', '1745569512.10735672', '1747291976.20311718', '1740825062.61731910', '1744081349.2112934']"
1762338914.4845796,1757497517.2225804,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1757497517.2225804.wav,"['1741341261.64799326', '1758776594.10193804', '1750232412.2802008', '1754294792.7978536', '1753080589.12634616', '1758269457.5920092', '1752636504.9165040', '1755483545.17362391', '1758426352.7048632', '1754116452.6744281', '1757905713.2225925', '1757497517.2225804', '1753932537.5507960', '1757928634.2658156', '1756287210.24024996', '1746866448.17725322', '1748921702.30061347', '1754384556.8701136', '1752816463.10709971', '1754996651.13793145']"
1762338567.4839902,1761444934.6361225,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761444934.6361225.wav,"['1761719659.9334210', '1761444934.6361225', '1762079043.2101211', '1761124570.3427506', '1747191196.19546172', '1761879767.193542', '1758876924.11338254', '1755769897.20141419', '1757741841.1049639', '1760601503.1936261', '1762338567.4839902', '1757328156.760050', '1761288288.5086660', '1761544677.7358109', '1758692816.9436759']"
1762338292.4834950,1753758847.4344997,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1753758847.4344997.wav,"['1742551140.71518653', '1737797386.47699556', '1752831378.10973831', '1760773373.3719231', '1753758847.4344997', '1748591661.28619958', '1760007842.21123132', '1748163066.25906015', '1745894816.12457422', '1754098321.6503900', '1741757546.66765566', '1756719538.2835748', '1741669773.66258702', '1760161432.426580', '1741506768.65466340', '1754707112.11332078', '1759478319.16467963', '1753520156.2788923', '1753327338.1215598', '1753163230.13275741']"
1762337557.4819870,1762337557.4819870,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1762337557.4819870.wav,"['1762337557.4819870', '1761719659.9334210', '1761444934.6361225', '1761124570.3427506', '1747191196.19546172', '1761879767.193542', '1758876924.11338254', '1755769897.20141419', '1757741841.1049639', '1760601503.1936261', '1757328156.760050', '1761288288.5086660', '1761544677.7358109', '1758692816.9436759']"
1762336136.4789962,1762336136.4789962,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1762336136.4789962.wav,"['1759217973.14455304', '1762336136.4789962', '1761382617.6058961', '1760865730.529967', '1761881459.232661', '1761033188.2337129', '1760089998.22029262']"
1762336038.4788012,1761808948.10334967,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761808948.10334967.wav,"['1759212715.14344468', '1760266682.1619760', '1761808948.10334967', '1758695725.9491377', '1748511625.28208891', '1755856263.20852333', '1761564267.7799863', '1759993045.20774598', '1760858220.392600', '1759026224.12399155', '1746669916.16331298', '1741404491.64982668', '1762336038.4788012', '1744014857.1856093']"
1762335830.4783364,1760755395.3392515,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760755395.3392515.wav,"['1759906798.19890929', '1761986043.1321614', '1760755395.3392515', '1761906484.670373', '1761558378.7698476', '1761553522.7579412', '1760596876.1806003', '1762335830.4783364', '1761741127.9779208', '1760950283.1418742', '1759919526.20140045']"
1762335075.4766957,1758012827.3550626,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1758012827.3550626.wav,"['1758012827.3550626', '1752126491.5337209', '1760007866.21123533', '1740296777.58509556', '1740740552.61267112', '1751612167.1632238', '1741330223.64664128', '1751450915.541032', '1739504062.54512347', '1752137743.5544686', '1760425246.3128730', '1761466441.6719776', '1760695879.3091340', '1761385301.6108414', '1759296450.15006941', '1758081674.4057592', '1758704018.9670008', '1752484308.8100058', '1757139149.5951774', '1760420353.3023345']"
1762333179.4723835,1762333179.4723835,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1762333179.4723835.wav,"['1758177063.4977264', '1762168112.3022149', '1762333179.4723835', '1758618240.8894971']"
1762333575.4733671,1760618127.2266601,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760618127.2266601.wav,"['1761039732.2506460', '1762333575.4733671', '1760618127.2266601', '1751889930.3607681', '1759373461.15523764', '1760941278.1171457', '1758788199.10442152', '1760698281.3130274', '1760685853.2857245', '1752038953.4636477', '1761887543.315429', '1759140150.13823110', '1758536095.8181210', '1761015476.1914192', '1758090271.4180141', '1761826977.10661186', '1760522063.1121094', '1759217995.14455791', '1761528421.6985752', '1761450013.6475532']"
1762332539.4708814,1753768865.4466362,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1753768865.4466362.wav,"['1753768865.4466362', '1757919311.2452390', '1754272037.7602031', '1762332539.4708814', '1750471306.4425008', '1756457273.1247289', '1755065965.14209611']"
1762332666.4711549,1759039033.12662316,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1759039033.12662316.wav,"['1759039033.12662316', '1762332666.4711549', '1758268079.5888810', '1761634349.8383502']"
1762333018.4719614,1753091514.12851381,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1753091514.12851381.wav,"['1751707430.2350444', '1753091514.12851381', '1749705411.35491630', '1756287987.24036857', '1751512446.809109', '1750734814.6217542', '1751531452.1083584', '1745305355.9115568', '1752917635.11598631', '1756193119.23203184', '1747883900.24104722', '1750411280.4210085', '1756359085.338644', '1752816097.10705469', '1757490215.2078502', '1751509587.750781', '1744009198.1775232', '1752730005.9972659', '1757056833.5346801', '1754814014.12201335']"
1762332798.4714500,1761039732.2506460,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761039732.2506460.wav,"['1761039732.2506460', '1752038953.4636477', '1761887543.315429', '1759140150.13823110', '1761124427.3424669', '1758536095.8181210', '1760618127.2266601', '1751889930.3607681', '1758523556.7906132', '1761015476.1914192', '1758090271.4180141', '1759373461.15523764', '1760941278.1171457', '1758788199.10442152', '1760698281.3130274', '1760522063.1121094', '1759217995.14455791', '1760685853.2857245', '1761528421.6985752', '1761450013.6475532']"
1762332016.4696443,1761616111.7974208,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761616111.7974208.wav,"['1761616111.7974208', '1749022044.30796439', '1762332016.4696443', '1745456987.9864077']"
1762331317.4679623,1753410122.1824127,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1753410122.1824127.wav,"['1752485932.8129691', '1762331317.4679623', '1761216789.4485872', '1753694893.4019559', '1750414849.4264439', '1755677750.19286707', '1752574822.8867120', '1750668132.5875852', '1760672901.2601891', '1757044520.5165766', '1754648499.11098232', '1751421913.93295', '1753410122.1824127', '1761460995.6621717', '1753268576.950329', '1755068658.14258411', '1754903799.12961245', '1754633293.10820042', '1753264466.896558', '1755509466.17854824']"
1762330949.4669562,1761634652.8391032,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761634652.8391032.wav,"['1761634652.8391032', '1760842835.133699', '1762330949.4669562', '1756805580.3501583', '1760065824.21461710', '1761896546.487591', '1761709556.9134318', '1760261103.1539785', '1761551862.7537585', '1761789284.9919038']"
1762330526.4658853,1761963032.861921,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761963032.861921.wav,"['1761030989.2267491', '1760671128.2555261', '1760945043.1272365', '1761023635.2085908', '1761720364.9350818', '1761808269.10317972', '1761037398.2450391', '1761814601.10468653', '1761631383.8312462', '1761889178.341238', '1761965939.927391', '1761355853.5558008', '1761906278.667393', '1761796351.10096780', '1761099134.2825791', '1761963032.861921', '1761791480.9982269', '1761104908.2993393', '1761723902.9442643', '1761893156.415131']"
1762331071.4672789,1761207638.4295668,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761207638.4295668.wav,"['1761207638.4295668', '1736393941.40118236', '1740212198.58170596', '1736750236.42239383', '1735893185.37231223', '1760099537.22173421', '1739597731.54980668', '1740209373.58141967', '1760758842.3470410', '1736151214.38598530', '1760322130.1850443', '1735797819.36562227', '1761120270.3320943', '1738805424.50454886', '1758598321.8532148', '1739086561.52325134', '1738742832.50276879', '1737458211.46130745', '1737430514.45836533', '1737789998.47633028']"
1762329385.4631476,1760945043.1272365,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1760945043.1272365.wav,"['1761030989.2267491', '1760671128.2555261', '1760945043.1272365', '1761720364.9350818', '1761708238.9100925', '1761808269.10317972', '1761037398.2450391', '1761814601.10468653', '1761631383.8312462', '1761889178.341238', '1761965939.927391', '1761355853.5558008', '1761906278.667393', '1761099134.2825791', '1761963032.861921', '1761791480.9982269', '1761104908.2993393', '1761723902.9442643', '1762329385.4631476', '1761893156.415131']"
1762329210.4626898,1761039732.2506460,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761039732.2506460.wav,"['1761039732.2506460', '1752038953.4636477', '1761887543.315429', '1759140150.13823110', '1761124427.3424669', '1758536095.8181210', '1760618127.2266601', '1751889930.3607681', '1761015476.1914192', '1758090271.4180141', '1759373461.15523764', '1760941278.1171457', '1758788199.10442152', '1760698281.3130274', '1762329210.4626898', '1760522063.1121094', '1759217995.14455791', '1760685853.2857245', '1761528421.6985752', '1761450013.6475532']"
1762329140.4625249,1752038953.4636477,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1752038953.4636477.wav,"['1761039732.2506460', '1752038953.4636477', '1761887543.315429', '1759140150.13823110', '1762329140.4625249', '1761124427.3424669', '1758536095.8181210', '1760618127.2266601', '1751889930.3607681', '1761015476.1914192', '1758090271.4180141', '1759373461.15523764', '1760941278.1171457', '1758788199.10442152', '1760698281.3130274', '1760522063.1121094', '1759217995.14455791', '1760685853.2857245', '1761528421.6985752', '1761450013.6475532']"
1762326855.4565024,1757050589.5233050,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1757050589.5233050.wav,"['1757050589.5233050', '1760169879.629373', '1762326855.4565024', '1749627118.34951671', '1751165978.9144823']"
1762326497.4556255,1758692042.9421649,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1758692042.9421649.wav,"['1758692042.9421649', '1760241409.1202500', '1759828069.19282981', '1759888349.19521805', '1756433167.864805', '1758848453.10736857', '1759731055.18391371', '1759125650.13520409', '1759742249.18579041', '1759111129.13239732', '1758618639.8903340', '1758420706.6933736', '1758940542.11688233', '1760757543.3441250', '1758505949.7549265', '1758703376.9656881', '1758259444.5713643', '1758616066.8851869', '1756794228.3299125']"
1762325982.4543075,1761631383.8312462,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1761631383.8312462.wav,"['1761030989.2267491', '1760671128.2555261', '1760945043.1272365', '1761643288.8626509', '1761720364.9350818', '1761808269.10317972', '1762325982.4543075', '1761814601.10468653', '1761631383.8312462', '1761889178.341238', '1761965939.927391', '1761355853.5558008', '1761906278.667393', '1761796351.10096780', '1761099134.2825791', '1761963032.861921', '1761791480.9982269', '1761104908.2993393', '1761723902.9442643', '1761893156.415131']"
1762325537.4531565,1762325537.4531565,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1762325537.4531565.wav,"['1762325537.4531565', '1760597019.1809440', '1761298223.5317759', '1758630595.9052325', '1746675405.16429524', '1747212604.19844590', '1758963607.12068519', '1758095611.4293661', '1759061402.13090379', '1760410729.2835619', '1757748403.1154104', '1744179905.2771453', '1744374188.3994258', '1747821279.23825336', '1758005759.3373399', '1760351024.2488497', '1755841866.20587322', '1757765921.1375973', '1760498837.578632', '1759490072.16620094']"
1762325853.4539891,1759994906.20825920,https://speaker-recognition-audio.oss-cn-shanghai-internal.aliyuncs.com/datasets/daily/cscrm/1759994906.20825920.wav,"['1759994906.20825920', '1754994187.13764382', '1762325853.4539891', '1759911126.19988152']"
